,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t)
106,0.2758621,0.8458904,0.41111112,0.49796474,0.00040584416,0.015984448,0.4839706,0.17252396,0.47017184,0.7577653,1.0,0.2758621,0.8458904,0.44444442,0.514247,0.08522727,0.019872556,0.5320883,0.21086265,0.55207276,0.7280445,1.0
107,0.2758621,0.8458904,0.44444442,0.514247,0.08522727,0.019872556,0.5320883,0.21086265,0.55207276,0.7280445,1.0,0.3256706,0.75684935,0.511111,0.5033921,0.0073051946,0.027972782,0.69361764,0.22364219,0.5348837,0.6502793,1.0
108,0.3256706,0.75684935,0.511111,0.5033921,0.0073051946,0.027972782,0.69361764,0.22364219,0.5348837,0.6502793,1.0,0.3141762,0.8527397,0.5444443,0.52103126,0.0,0.019872556,0.6241765,0.20447285,0.5278058,0.60603344,0.4
109,0.3141762,0.8527397,0.5444443,0.52103126,0.0,0.019872556,0.6241765,0.20447285,0.5278058,0.60603344,0.4,0.34482765,0.8561644,0.5333333,0.54002714,0.028409092,0.029916838,0.6344412,0.20447285,0.49443883,0.65430164,1.0
110,0.34482765,0.8561644,0.5333333,0.54002714,0.028409092,0.029916838,0.6344412,0.20447285,0.49443883,0.65430164,1.0,0.3141762,0.8253425,0.5555556,0.504749,0.0,0.019872556,0.7163824,0.1629393,0.4772497,0.6024581,0.4
111,0.3141762,0.8253425,0.5555556,0.504749,0.0,0.019872556,0.7163824,0.1629393,0.4772497,0.6024581,0.4,0.2758621,0.8561644,0.47777772,0.49796474,0.0,0.019872556,0.62835294,0.20447285,0.4671385,0.66703904,0.4
112,0.2758621,0.8561644,0.47777772,0.49796474,0.0,0.019872556,0.62835294,0.20447285,0.4671385,0.66703904,0.4,0.24137938,0.7431507,0.39999986,0.46540028,0.17780033,0.015984448,0.4037353,0.20447285,0.61375123,0.74480426,1.0
113,0.24137938,0.7431507,0.39999986,0.46540028,0.17780033,0.015984448,0.4037353,0.20447285,0.61375123,0.74480426,1.0,0.29501915,0.8561644,0.61111116,0.514247,0.0,0.019872556,0.42779413,0.23322685,0.42366025,0.6502793,0.4
114,0.29501915,0.8561644,0.61111116,0.514247,0.0,0.019872556,0.42779413,0.23322685,0.42366025,0.6502793,0.4,0.16091955,0.8561644,0.34444427,0.43554953,0.032467533,0.03186089,0.42017648,0.19169329,0.5480283,0.8471507,1.0
115,0.16091955,0.8561644,0.34444427,0.43554953,0.032467533,0.03186089,0.42017648,0.19169329,0.5480283,0.8471507,1.0,0.2758621,0.8458904,0.5,0.49796474,0.008116883,0.036181014,0.49464706,0.17891376,0.5298281,0.6943016,1.0
116,0.2758621,0.8458904,0.5,0.49796474,0.008116883,0.036181014,0.49464706,0.17891376,0.5298281,0.6943016,1.0,0.22988498,0.75684935,0.32222223,0.48303935,0.027597403,0.012096338,0.7731176,0.15974441,0.54196155,0.8373183,1.0
117,0.22988498,0.75684935,0.32222223,0.48303935,0.027597403,0.012096338,0.7731176,0.15974441,0.54196155,0.8373183,1.0,0.3141762,0.8527397,0.5888889,0.5006785,0.0,0.015984448,0.5588235,0.14696486,0.43781596,0.5839106,0.4
118,0.3141762,0.8527397,0.5888889,0.5006785,0.0,0.015984448,0.5588235,0.14696486,0.43781596,0.5839106,0.4,0.3141762,0.8287671,0.5999999,0.51560384,0.0,0.019872556,0.12744118,0.17891376,0.46511623,0.62212276,0.4
119,0.3141762,0.8287671,0.5999999,0.51560384,0.0,0.019872556,0.12744118,0.17891376,0.46511623,0.62212276,0.4,0.3141762,0.8561644,0.6555555,0.5006785,0.0,0.019872556,0.41567647,0.23003195,0.3761375,0.47821212,0.4
120,0.3141762,0.8561644,0.6555555,0.5006785,0.0,0.019872556,0.41567647,0.23003195,0.3761375,0.47821212,0.4,0.3141762,0.69520545,0.5333333,0.51560384,0.14853896,0.017928502,0.6092353,0.1405751,0.4499494,0.5921787,1.0
121,0.3141762,0.69520545,0.5333333,0.51560384,0.14853896,0.017928502,0.6092353,0.1405751,0.4499494,0.5921787,1.0,0.23754787,0.75,0.44444442,0.46540028,0.0012175326,0.019872556,0.62217647,0.1884984,0.55409503,0.6703911,1.0
122,0.23754787,0.75,0.44444442,0.46540028,0.0012175326,0.019872556,0.62217647,0.1884984,0.55409503,0.6703911,1.0,0.122605324,0.8253425,0.2777779,0.40976936,0.0,0.026028728,0.5380588,0.14696486,0.5278058,0.79486024,0.4
123,0.122605324,0.8253425,0.2777779,0.40976936,0.0,0.026028728,0.5380588,0.14696486,0.5278058,0.79486024,0.4,0.24904215,0.7260274,0.41111112,0.47489825,0.0557224,0.019872556,0.43626472,0.20447285,0.46916074,0.7014525,1.0
124,0.24904215,0.7260274,0.41111112,0.47489825,0.0557224,0.019872556,0.43626472,0.20447285,0.46916074,0.7014525,1.0,0.23754787,0.75684935,0.45555544,0.47761196,0.07183442,0.019872556,0.31961766,0.20766775,0.528817,0.6940781,1.0
125,0.23754787,0.75684935,0.45555544,0.47761196,0.07183442,0.019872556,0.31961766,0.20766775,0.528817,0.6940781,1.0,0.3141762,0.7260274,0.5999999,0.48710993,0.06899351,0.015984448,0.24370588,0.21725242,0.4479272,0.51441336,1.0
126,0.3141762,0.7260274,0.5999999,0.48710993,0.06899351,0.015984448,0.24370588,0.21725242,0.4479272,0.51441336,1.0,0.34482765,0.7431507,0.5666666,0.5088196,0.002435065,0.026028728,0.39338237,0.21725242,0.58341753,0.54480445,1.0
127,0.34482765,0.7431507,0.5666666,0.5088196,0.002435065,0.026028728,0.39338237,0.21725242,0.58341753,0.54480445,1.0,0.29501915,0.7157534,0.5666666,0.48710993,0.0028409092,0.04006912,0.34344116,0.19488819,0.413549,0.46659207,1.0
128,0.29501915,0.7157534,0.5666666,0.48710993,0.0028409092,0.04006912,0.34344116,0.19488819,0.413549,0.46659207,1.0,0.3141762,0.8253425,0.5555556,0.51560384,0.0,0.019872556,0.5274412,0.18530352,0.45601615,0.5309496,0.4
129,0.3141762,0.8253425,0.5555556,0.51560384,0.0,0.019872556,0.5274412,0.18530352,0.45601615,0.5309496,0.4,0.3141762,0.8561644,0.6222222,0.5006785,0.0,0.019872556,0.47738236,0.19169329,0.31445906,0.485363,0.4
130,0.3141762,0.8561644,0.6222222,0.5006785,0.0,0.019872556,0.47738236,0.19169329,0.31445906,0.485363,0.4,0.3141762,0.7020548,0.5555556,0.51560384,0.0,0.019872556,0.44055882,0.24600638,0.23761374,0.5086032,0.0
131,0.3141762,0.7020548,0.5555556,0.51560384,0.0,0.019872556,0.44055882,0.24600638,0.23761374,0.5086032,0.0,0.3141762,0.760274,0.5888889,0.51560384,0.0028409092,0.039529104,0.4355294,0.22683708,0.34782606,0.4947486,1.0
132,0.3141762,0.760274,0.5888889,0.51560384,0.0028409092,0.039529104,0.4355294,0.22683708,0.34782606,0.4947486,1.0,0.3141762,0.8253425,0.66666675,0.5006785,0.0028409092,0.019872556,0.36652943,0.23322685,0.38725984,0.47396648,1.0
133,0.3141762,0.8253425,0.66666675,0.5006785,0.0028409092,0.019872556,0.36652943,0.23322685,0.38725984,0.47396648,1.0,0.2758621,0.75342464,0.52222204,0.48846677,0.028814934,0.027972782,0.6244412,0.14696486,0.43478256,0.6815642,1.0
134,0.2758621,0.75342464,0.52222204,0.48846677,0.028814934,0.027972782,0.6244412,0.14696486,0.43478256,0.6815642,1.0,0.3141762,0.7465753,0.5555556,0.5006785,0.012175325,0.019872556,0.33658826,0.20447285,0.55510616,0.6205586,1.0
135,0.3141762,0.7465753,0.5555556,0.5006785,0.012175325,0.019872556,0.33658826,0.20447285,0.55510616,0.6205586,1.0,0.3141762,0.7876712,0.6555555,0.6010855,0.039488636,0.029916838,0.3119706,0.23322685,0.4762386,0.66815627,1.0
136,0.3141762,0.7876712,0.6555555,0.6010855,0.039488636,0.029916838,0.3119706,0.23322685,0.4762386,0.66815627,1.0,0.2758621,0.81164384,0.61111116,0.514247,0.023133116,0.026028728,0.39141178,0.25878596,0.42972696,0.62145245,1.0
137,0.2758621,0.81164384,0.61111116,0.514247,0.023133116,0.026028728,0.39141178,0.25878596,0.42972696,0.62145245,1.0,0.3180077,0.7465753,0.6333332,0.5468114,0.0028409092,0.02214062,0.38864708,0.24600638,0.44691604,0.5975418,1.0
138,0.3180077,0.7465753,0.6333332,0.5468114,0.0028409092,0.02214062,0.38864708,0.24600638,0.44691604,0.5975418,1.0,0.3141762,0.8561644,0.61111116,0.51560384,0.0487013,0.025920726,0.57082355,0.19169329,0.42871585,0.572067,1.0
139,0.3141762,0.8561644,0.61111116,0.51560384,0.0487013,0.025920726,0.57082355,0.19169329,0.42871585,0.572067,1.0,0.2758621,0.8253425,0.5,0.514247,0.24350649,0.019872556,0.4385,0.20766775,0.562184,0.7126256,1.0
140,0.2758621,0.8253425,0.5,0.514247,0.24350649,0.019872556,0.4385,0.20766775,0.562184,0.7126256,1.0,0.23754787,0.7260274,0.2888887,0.4789688,0.025568184,0.013824387,0.5352941,0.14376998,0.50151664,0.86681557,1.0
141,0.23754787,0.7260274,0.2888887,0.4789688,0.025568184,0.013824387,0.5352941,0.14376998,0.50151664,0.86681557,1.0,0.2758621,0.88698626,0.52222204,0.49796474,0.0,0.027972782,0.39705884,0.23961662,0.4266936,0.7068156,0.4
142,0.2758621,0.88698626,0.52222204,0.49796474,0.0,0.027972782,0.39705884,0.23961662,0.4266936,0.7068156,0.4,0.2758621,0.78424656,0.5,0.49796474,0.035308443,0.03963711,0.4162647,0.21405752,0.595551,0.7217876,1.0
143,0.2758621,0.78424656,0.5,0.49796474,0.035308443,0.03963711,0.4162647,0.21405752,0.595551,0.7217876,1.0,0.3141762,0.7260274,0.5666666,0.5427409,0.0028409092,0.015984448,0.27732354,0.24600638,0.47017184,0.66525126,1.0
144,0.3141762,0.7260274,0.5666666,0.5427409,0.0028409092,0.015984448,0.27732354,0.24600638,0.47017184,0.66525126,1.0,0.3141762,0.8561644,0.6777775,0.52103126,0.006899351,0.015984448,0.31014705,0.21086265,0.48028308,0.54480445,1.0
145,0.3141762,0.8561644,0.6777775,0.52103126,0.006899351,0.015984448,0.31014705,0.21086265,0.48028308,0.54480445,1.0,0.3180077,0.8561644,0.6333332,0.53188604,0.0028409092,0.02214062,0.4327647,0.19169329,0.49949443,0.53675973,1.0
146,0.3180077,0.8561644,0.6333332,0.53188604,0.0028409092,0.02214062,0.4327647,0.19169329,0.49949443,0.53675973,1.0,0.3141762,0.88698626,0.66666675,0.5332429,0.0,0.026028728,0.48108828,0.1629393,0.56622845,0.5774301,0.4
147,0.3141762,0.88698626,0.66666675,0.5332429,0.0,0.026028728,0.48108828,0.1629393,0.56622845,0.5774301,0.4,0.3141762,0.7328767,0.61111116,0.49796474,0.0056818184,0.026028728,0.26382354,0.23003195,0.25581393,0.50659215,1.0
148,0.3141762,0.7328767,0.61111116,0.49796474,0.0056818184,0.026028728,0.26382354,0.23003195,0.25581393,0.50659215,1.0,0.23754787,0.7020548,0.48888898,0.49253732,0.0040584416,0.026028728,0.49464706,0.19808306,0.3993933,0.6889384,1.0
149,0.23754787,0.7020548,0.48888898,0.49253732,0.0040584416,0.026028728,0.49464706,0.19808306,0.3993933,0.6889384,1.0,0.3141762,0.8561644,0.6333332,0.51560384,0.0,0.03186089,0.42388234,0.22364219,0.36804852,0.5917318,0.4
150,0.3141762,0.8561644,0.6333332,0.51560384,0.0,0.03186089,0.42388234,0.22364219,0.36804852,0.5917318,0.4,0.3141762,0.9006849,0.6888888,0.5006785,0.0040584416,0.027972782,0.3137353,0.24600638,0.44287157,0.44513965,1.0
151,0.3141762,0.9006849,0.6888888,0.5006785,0.0040584416,0.027972782,0.3137353,0.24600638,0.44287157,0.44513965,1.0,0.3141762,0.8527397,0.6777775,0.47489825,0.0,0.029916838,0.375,0.25239617,0.29828107,0.33072615,0.4
152,0.3141762,0.8527397,0.6777775,0.47489825,0.0,0.029916838,0.375,0.25239617,0.29828107,0.33072615,0.4,0.2758621,0.7910959,0.32222223,0.44369066,0.0,0.017928502,0.5404412,0.21725242,0.4084934,0.6176536,0.4
153,0.2758621,0.7910959,0.32222223,0.44369066,0.0,0.017928502,0.5404412,0.21725242,0.4084934,0.6176536,0.4,0.28735626,0.8938356,0.66666675,0.4708277,0.0028409092,0.036181014,0.3255,0.24281152,0.44084933,0.4261452,1.0
154,0.28735626,0.8938356,0.66666675,0.4708277,0.0028409092,0.036181014,0.3255,0.24281152,0.44084933,0.4261452,1.0,0.2758621,0.7260274,0.38888884,0.49796474,0.0040584416,0.026028728,0.35714707,0.1884984,0.6157735,0.70614517,1.0
155,0.2758621,0.7260274,0.38888884,0.49796474,0.0040584416,0.026028728,0.35714707,0.1884984,0.6157735,0.70614517,1.0,0.23754787,0.84246576,0.48888898,0.4789688,0.13676949,0.017928502,0.38602942,0.23322685,0.5813953,0.7351954,1.0
156,0.23754787,0.84246576,0.48888898,0.4789688,0.13676949,0.017928502,0.38602942,0.23322685,0.5813953,0.7351954,1.0,0.2758621,0.8938356,0.5888889,0.49796474,0.0,0.024084672,0.3627353,0.23322685,0.56420624,0.6201117,0.4
157,0.2758621,0.8938356,0.5888889,0.49796474,0.0,0.024084672,0.3627353,0.23322685,0.56420624,0.6201117,0.4,0.28735626,0.8561644,0.5777776,0.48303935,0.0,0.033804946,0.30391178,0.19488819,0.37411523,0.5950837,0.4
158,0.28735626,0.8561644,0.5777776,0.48303935,0.0,0.033804946,0.30391178,0.19488819,0.37411523,0.5950837,0.4,0.2758621,0.8561644,0.52222204,0.4708277,0.00040584416,0.026028728,0.49411765,0.20766775,0.41152677,0.5863687,1.0
159,0.2758621,0.8561644,0.52222204,0.4708277,0.00040584416,0.026028728,0.49411765,0.20766775,0.41152677,0.5863687,1.0,0.3141762,0.69178087,0.5444443,0.47489825,0.0,0.019872556,0.46379414,0.21086265,0.3629929,0.4413408,0.4
160,0.3141762,0.69178087,0.5444443,0.47489825,0.0,0.019872556,0.46379414,0.21086265,0.3629929,0.4413408,0.4,0.3141762,0.7979452,0.46666646,0.46540028,0.0,0.024084672,0.2745,0.23322685,0.16683519,0.45117307,0.0
161,0.3141762,0.7979452,0.46666646,0.46540028,0.0,0.024084672,0.2745,0.23322685,0.16683519,0.45117307,0.0,0.23754787,0.6986301,0.42222214,0.46540028,0.0028409092,0.015984448,0.44302943,0.1661342,0.42467135,0.5363128,1.0
162,0.23754787,0.6986301,0.42222214,0.46540028,0.0028409092,0.015984448,0.44302943,0.1661342,0.42467135,0.5363128,1.0,0.28735626,0.7465753,0.44444442,0.46404344,0.0,0.019872556,0.38529414,0.16932909,0.25682506,0.5336312,0.4
163,0.28735626,0.7465753,0.44444442,0.46404344,0.0,0.019872556,0.38529414,0.16932909,0.25682506,0.5336312,0.4,0.2758621,0.7773973,0.45555544,0.49253732,0.049107146,0.019764552,0.3769706,0.17252396,0.32558137,0.54458094,1.0
164,0.2758621,0.7773973,0.45555544,0.49253732,0.049107146,0.019764552,0.3769706,0.17252396,0.32558137,0.54458094,1.0,0.29501915,0.69178087,0.33333325,0.5020353,0.0028409092,0.017928502,0.49411765,0.14376998,0.471183,0.6605586,1.0
165,0.29501915,0.69178087,0.33333325,0.5020353,0.0028409092,0.017928502,0.49411765,0.14376998,0.471183,0.6605586,1.0,0.28735626,0.6061644,0.39999986,0.4450475,0.0028409092,0.015984448,0.37255883,0.21086265,0.4954499,0.45810056,1.0
166,0.28735626,0.6061644,0.39999986,0.4450475,0.0028409092,0.015984448,0.37255883,0.21086265,0.4954499,0.45810056,1.0,0.27969348,0.8184931,0.5777776,0.45861602,0.0,0.033804946,0.3639706,0.22364219,0.24671385,0.34279323,0.4
167,0.27969348,0.8184931,0.5777776,0.45861602,0.0,0.033804946,0.3639706,0.22364219,0.24671385,0.34279323,0.4,0.2758621,0.7910959,0.46666646,0.4423338,0.0028409092,0.026028728,0.42941177,0.20127799,0.35187057,0.42994404,1.0
168,0.2758621,0.7910959,0.46666646,0.4423338,0.0028409092,0.026028728,0.42941177,0.20127799,0.35187057,0.42994404,1.0,0.19923377,0.8561644,0.45555544,0.44640437,0.0012175326,0.04006912,0.30294117,0.22044729,0.58240646,0.5926256,1.0
169,0.19923377,0.8561644,0.45555544,0.44640437,0.0012175326,0.04006912,0.30294117,0.22044729,0.58240646,0.5926256,1.0,0.2758621,0.69178087,0.6222222,0.49796474,0.012175325,0.04006912,0.36838236,0.23003195,0.3174924,0.41899443,1.0
170,0.2758621,0.69178087,0.6222222,0.49796474,0.012175325,0.04006912,0.36838236,0.23003195,0.3174924,0.41899443,1.0,0.16475093,0.69178087,0.31111097,0.40976936,0.011769481,0.029916838,0.70361763,0.22364219,0.595551,0.69251394,1.0
171,0.16475093,0.69178087,0.31111097,0.40976936,0.011769481,0.029916838,0.70361763,0.22364219,0.595551,0.69251394,1.0,0.2758621,0.729452,0.5444443,0.48303935,0.012175325,0.01965655,0.47855884,0.17571886,0.512639,0.4929608,1.0
172,0.2758621,0.729452,0.5444443,0.48303935,0.012175325,0.01965655,0.47855884,0.17571886,0.512639,0.4929608,1.0,0.2758621,0.84246576,0.5888889,0.4708277,0.0,0.019872556,0.38461766,0.21405752,0.380182,0.43977654,0.4
173,0.2758621,0.84246576,0.5888889,0.4708277,0.0,0.019872556,0.38461766,0.21405752,0.380182,0.43977654,0.4,0.2758621,0.69520545,0.46666646,0.4708277,0.0028409092,0.029592827,0.4192353,0.22364219,0.4499494,0.55821216,1.0
174,0.2758621,0.69520545,0.46666646,0.4708277,0.0028409092,0.029592827,0.4192353,0.22364219,0.4499494,0.55821216,1.0,0.2758621,0.67808217,0.5333333,0.4708277,0.0,0.033804946,0.28279412,0.18530352,0.20525782,0.4898324,0.0
175,0.2758621,0.67808217,0.5333333,0.4708277,0.0,0.033804946,0.28279412,0.18530352,0.20525782,0.4898324,0.0,0.2758621,0.67808217,0.42222214,0.43283582,0.0,0.026028728,0.47385296,0.22044729,0.35490394,0.41497207,0.4
176,0.2758621,0.67808217,0.42222214,0.43283582,0.0,0.026028728,0.47385296,0.22044729,0.35490394,0.41497207,0.4,0.29501915,0.5924657,0.5,0.45861602,0.0028409092,0.024084672,0.31764707,0.22044729,0.33569258,0.30435753,1.0
177,0.29501915,0.5924657,0.5,0.45861602,0.0028409092,0.024084672,0.31764707,0.22044729,0.33569258,0.30435753,1.0,0.2758621,0.6267123,0.42222214,0.44911805,0.0028409092,0.029592827,0.37888238,0.20447285,0.16986854,0.37072623,0.6
178,0.2758621,0.6267123,0.42222214,0.44911805,0.0028409092,0.029592827,0.37888238,0.20447285,0.16986854,0.37072623,0.6,0.27969348,0.58219177,0.21111107,0.44911805,0.0028409092,0.019872556,0.47882354,0.22364219,0.24368048,0.5249162,1.0
179,0.27969348,0.58219177,0.21111107,0.44911805,0.0028409092,0.019872556,0.47882354,0.22364219,0.24368048,0.5249162,1.0,0.2758621,0.6267123,0.38888884,0.45861602,0.0,0.02214062,0.51817644,0.1884984,0.231547,0.42346358,0.0
180,0.2758621,0.6267123,0.38888884,0.45861602,0.0,0.02214062,0.51817644,0.1884984,0.231547,0.42346358,0.0,0.27969348,0.6335616,0.42222214,0.46132973,0.0028409092,0.017928502,0.36764705,0.15335464,0.39332658,0.46525145,1.0
181,0.27969348,0.6335616,0.42222214,0.46132973,0.0028409092,0.017928502,0.36764705,0.15335464,0.39332658,0.46525145,1.0,0.2758621,0.6164383,0.46666646,0.45861602,0.0028409092,0.024084672,0.40320587,0.21725242,0.24165824,0.37653625,0.6
182,0.2758621,0.6164383,0.46666646,0.45861602,0.0028409092,0.024084672,0.40320587,0.21725242,0.24165824,0.37653625,0.6,0.24137938,0.55479455,0.26666665,0.45454547,0.0,0.027972782,0.41502944,0.21086265,0.24165824,0.6321788,0.0
183,0.24137938,0.55479455,0.26666665,0.45454547,0.0,0.027972782,0.41502944,0.21086265,0.24165824,0.6321788,0.0,0.24137938,0.8253425,0.52222204,0.4423338,0.0,0.019872556,0.34802943,0.19169329,0.39332658,0.44402218,0.4
184,0.24137938,0.8253425,0.52222204,0.4423338,0.0,0.019872556,0.34802943,0.19169329,0.39332658,0.44402218,0.4,0.27969348,0.6335616,0.5333333,0.45861602,0.0028409092,0.019872556,0.3406765,0.20766775,0.26390293,0.38703907,1.0
185,0.27969348,0.6335616,0.5333333,0.45861602,0.0028409092,0.019872556,0.3406765,0.20766775,0.26390293,0.38703907,1.0,0.30651343,0.6335616,0.5444443,0.45861602,0.0028409092,0.015984448,0.34491175,0.21086265,0.19817998,0.44849157,0.6
186,0.30651343,0.6335616,0.5444443,0.45861602,0.0028409092,0.015984448,0.34491175,0.21086265,0.19817998,0.44849157,0.6,0.29885054,0.8253425,0.5555556,0.47218454,0.0,0.015984448,0.3202647,0.21405752,0.19110212,0.46346366,0.0
187,0.29885054,0.8253425,0.5555556,0.47218454,0.0,0.015984448,0.3202647,0.21405752,0.19110212,0.46346366,0.0,0.3141762,0.7910959,0.6222222,0.45861602,0.0,0.027972782,0.34664705,0.23322685,0.14661273,0.32134068,0.0
188,0.3141762,0.7910959,0.6222222,0.45861602,0.0,0.027972782,0.34664705,0.23322685,0.14661273,0.32134068,0.0,0.2758621,0.8253425,0.52222204,0.4708277,0.0,0.019872556,0.47058824,0.20447285,0.22143579,0.46100557,0.0
189,0.2758621,0.8253425,0.52222204,0.4708277,0.0,0.019872556,0.47058824,0.20447285,0.22143579,0.46100557,0.0,0.2758621,0.8561644,0.64444447,0.48303935,0.0,0.019872556,0.40932354,0.24281152,0.13447925,0.38972056,0.0
190,0.2758621,0.8561644,0.64444447,0.48303935,0.0,0.019872556,0.40932354,0.24281152,0.13447925,0.38972056,0.0,0.2758621,0.7910959,0.48888898,0.47761196,0.0,0.019872556,0.3692941,0.19169329,0.12841253,0.4113965,0.0
191,0.2758621,0.7910959,0.48888898,0.47761196,0.0,0.019872556,0.3692941,0.19169329,0.12841253,0.4113965,0.0,0.2758621,0.77397263,0.47777772,0.42740843,0.0,0.026028728,0.41855884,0.23961662,0.1092012,0.2963128,0.0
192,0.2758621,0.77397263,0.47777772,0.42740843,0.0,0.026028728,0.41855884,0.23961662,0.1092012,0.2963128,0.0,0.28735626,0.75684935,0.46666646,0.43283582,0.0,0.019872556,0.5,0.19169329,0.03943377,0.33251393,0.0
193,0.28735626,0.75684935,0.46666646,0.43283582,0.0,0.019872556,0.5,0.19169329,0.03943377,0.33251393,0.0,0.28735626,0.7910959,0.5444443,0.46404344,0.0,0.027972782,0.37555882,0.19169329,0.28008085,0.41988826,0.4
194,0.28735626,0.7910959,0.5444443,0.46404344,0.0,0.027972782,0.37555882,0.19169329,0.28008085,0.41988826,0.4,0.27969348,0.8253425,0.61111116,0.46132973,0.0,0.04006912,0.34032354,0.22044729,0.25682506,0.36044693,0.4
195,0.27969348,0.8253425,0.61111116,0.46132973,0.0,0.04006912,0.34032354,0.22044729,0.25682506,0.36044693,0.4,0.2681992,0.8458904,0.511111,0.4341927,0.0,0.036181014,0.2620294,0.23003195,0.19110212,0.3856982,0.0
196,0.2681992,0.8458904,0.511111,0.4341927,0.0,0.036181014,0.2620294,0.23003195,0.19110212,0.3856982,0.0,0.24137938,0.7226027,0.41111112,0.42605156,0.0,0.04006912,0.3505,0.21725242,0.21840243,0.362458,0.0
197,0.24137938,0.7226027,0.41111112,0.42605156,0.0,0.04006912,0.3505,0.21725242,0.21840243,0.362458,0.0,0.2758621,0.6130137,0.511111,0.4477612,0.0028409092,0.04006912,0.3277353,0.24281152,0.3862487,0.37117326,1.0
198,0.2758621,0.6130137,0.511111,0.4477612,0.0028409092,0.04006912,0.3277353,0.24281152,0.3862487,0.37117326,1.0,0.24904215,0.69520545,0.511111,0.45318863,0.019074675,0.04006912,0.33711767,0.24281152,0.27704751,0.43463683,1.0
199,0.24904215,0.69520545,0.511111,0.45318863,0.019074675,0.04006912,0.33711767,0.24281152,0.27704751,0.43463683,1.0,0.2758621,0.8561644,0.61111116,0.45861602,0.0,0.029916838,0.3319412,0.23642172,0.19716886,0.34100544,0.0
200,0.2758621,0.8561644,0.61111116,0.45861602,0.0,0.029916838,0.3319412,0.23642172,0.19716886,0.34100544,0.0,0.2758621,0.7020548,0.52222204,0.4708277,0.0028409092,0.036181014,0.38235295,0.21086265,0.37007076,0.43351936,1.0
201,0.2758621,0.7020548,0.52222204,0.4708277,0.0028409092,0.036181014,0.38235295,0.21086265,0.37007076,0.43351936,1.0,0.2758621,0.6815068,0.5333333,0.4708277,0.03206169,0.019872556,0.5392059,0.17571886,0.55409503,0.43240225,1.0
202,0.2758621,0.6815068,0.5333333,0.4708277,0.03206169,0.019872556,0.5392059,0.17571886,0.55409503,0.43240225,1.0,0.24904215,0.6746576,0.29999995,0.42740843,0.0028409092,0.03888109,0.38397062,0.18210863,0.3993933,0.4623462,1.0
203,0.24904215,0.6746576,0.29999995,0.42740843,0.0028409092,0.03888109,0.38397062,0.18210863,0.3993933,0.4623462,1.0,0.25670493,0.77397263,0.48888898,0.4138399,0.0,0.027972782,0.39891177,0.23322685,0.12537916,0.17027938,0.0
