Date,MaxTemp,MinTemp,Temperature,HeatIndex,Precipitation,WindSpeed,Visibility,CloudCover,RelativeHumidity,Conditions
2/19/1997,30.1,24.1,27.1,34.3,0,54.3,8.3,55.4,75.26,Partially cloudy
2/20/1997,30.1,23.4,27,34.3,0,25.9,9.6,64.5,75.88,Partially cloudy
2/21/1997,32.1,22.4,26.6,35.9,2.2,27.7,7.7,50.7,79.44,"Rain, Partially cloudy"
2/22/1997,30.7,22.4,26.5,34.4,8,22.3,8.3,60,79.88,"Rain, Partially cloudy"
2/23/1997,31.1,22.1,27.5,37.9,4,20.5,8.9,50.5,78.21,"Rain, Partially cloudy"
2/24/1997,33.4,22,27.6,38,3,31.3,8.7,53.6,79.81,"Rain, Partially cloudy"
2/25/1997,31.1,21.7,26.7,36.7,3.47,22.3,8.4,67.5,80.51,"Rain, Partially cloudy"
2/26/1997,31.1,22.2,26.7,36.7,0.5,18.3,8.8,53.3,80.71,"Rain, Partially cloudy"
2/27/1997,34.1,21.9,26.5,40.7,3.91,27.5,7.5,59,84.87,"Rain, Partially cloudy"
2/28/1997,35.1,21.7,27.9,40.8,0,22.3,7.8,44.6,79.34,Partially cloudy
3/1/1997,34.1,21.3,27.7,39.5,0.8,36.4,9.3,39.4,75.29,"Rain, Partially cloudy"
3/2/1997,35.1,22.4,27.8,42,16,37.1,8.4,38.5,78.67,"Rain, Partially cloudy"
3/3/1997,32.1,23.1,26.2,36.9,4.2,27.5,8.2,51.5,83.6,"Rain, Partially cloudy"
3/4/1997,33.1,22.7,27.7,38.2,0,27.5,9.8,48.3,74.67,Partially cloudy
3/5/1997,33.1,21.9,26.5,40.7,16,33.2,9.1,32.5,80.36,"Rain, Partially cloudy"
3/6/1997,33.1,22.2,26.4,38.2,0,25.9,9.4,39,82.36,Partially cloudy
3/7/1997,33.1,22.4,28.2,39.3,19,33,9.3,34,75.08,"Rain, Partially cloudy"
3/8/1997,31.1,17.9,26.8,37.9,0,18.4,6.3,57,79.21,Partially cloudy
3/9/1997,31.1,25.1,28,35.2,20,18.1,8.4,43.7,77.7,"Rain, Partially cloudy"
3/10/1997,30.1,20,27,36.3,2,30.8,10,49,82.57,"Rain, Partially cloudy"
3/11/1997,29.4,21.5,25.3,34.5,49.03,22,8.4,58.4,89.31,"Rain, Partially cloudy"
3/12/1997,31.1,21.4,26.8,37.9,0,18,9,41.4,85.17,Partially cloudy
3/13/1997,32.1,19.8,26.8,38,0.1,18.1,8.8,46.8,81.97,"Rain, Partially cloudy"
3/14/1997,31.1,17.1,27.3,37.9,0,18.1,8.6,36.9,75.11,Partially cloudy
3/15/1997,31.1,23.1,27.8,35.6,0,11.2,9.3,24.2,75.4,Clear
3/16/1997,31.1,21.2,28.3,37.9,0,18.3,8.9,47.1,74.25,Partially cloudy
3/17/1997,33.1,21.5,28.4,37.1,0,18.5,8.5,54.6,73.2,Partially cloudy
3/18/1997,32.1,19.3,27.9,35.9,0,18.3,7.9,35.1,73.53,Partially cloudy
3/19/1997,32.1,21.2,28.8,36.1,0,14.7,9.5,42.9,70.93,Partially cloudy
3/20/1997,31.1,21.8,28.2,36.7,0,18.4,9.9,36.8,73.27,Partially cloudy
3/21/1997,33.1,22.3,28.5,36.9,0,23.8,9.6,38.6,72.16,Partially cloudy
3/22/1997,33.1,21.7,28.2,39.4,0,13,9.5,35.5,76.23,Partially cloudy
3/23/1997,33.1,21.3,28.5,39.4,0,27.6,9.9,45.7,74.44,Partially cloudy
3/24/1997,33.1,20.5,28.6,36.2,0,27.4,9.8,32.8,69.55,Partially cloudy
3/25/1997,31.1,20,27.7,36.7,0,36.4,9.2,36.8,76.9,Partially cloudy
3/26/1997,31.1,20.5,28.4,37,0.3,30.9,10.1,41.1,78.13,"Rain, Partially cloudy"
3/27/1997,32.1,22.4,28.4,38,4,27,8.7,52.9,75.58,"Rain, Partially cloudy"
3/28/1997,31.1,22.2,28.8,37.6,0,40,10.2,49.5,76.17,Partially cloudy
3/29/1997,31.6,23.5,28.4,37.1,2,22.3,10.2,46.2,77.36,"Rain, Partially cloudy"
3/30/1997,31.2,26.1,28.9,37.9,0,27.4,10.5,44.6,76.17,Partially cloudy
3/31/1997,32.1,22,29.1,39.3,0,36.5,9.7,33.1,74.62,Partially cloudy
4/1/1997,33.1,22.7,28.6,39.4,0,13,8.2,40.9,74.12,Partially cloudy
4/2/1997,32.7,21.2,27.9,39,0,36.1,7.2,41.9,76.61,Partially cloudy
4/3/1997,33.1,24.1,27.3,39.4,3,13,5.7,57.7,82.51,"Rain, Partially cloudy"
4/4/1997,30.2,21.2,26.7,36.3,0,18.1,6.1,57.4,85.94,Partially cloudy
4/5/1997,31.1,22.7,27.2,36.9,5,92.5,8.1,55.3,85.23,"Rain, Partially cloudy"
4/6/1997,31.1,22.7,27.5,37.9,0,27,9.6,57.6,78.71,Partially cloudy
4/7/1997,31.1,20,28.3,36.7,0,22.1,10.2,39.2,76.07,Partially cloudy
4/8/1997,32.1,20.8,28.4,38,0,14.8,8.5,33.6,77.54,Partially cloudy
4/9/1997,31.1,24.1,26.8,37.9,16,14.8,7.2,58.9,84.82,"Rain, Partially cloudy"
4/10/1997,31.1,19.8,25.7,36.7,2,27.3,7.8,44.8,86.48,"Rain, Partially cloudy"
4/11/1997,31.1,21.8,27,35.6,2,18.2,8.2,54,79.59,"Rain, Partially cloudy"
4/12/1997,31.1,21.4,27,36.7,0,14.8,12.2,53.3,81.05,Partially cloudy
4/13/1997,31.1,20,27.2,36.7,0,36.5,7.8,49,80.36,Partially cloudy
4/14/1997,28.1,20.8,25.5,32.1,26,36.4,7.7,62.1,87.82,"Rain, Partially cloudy"
4/15/1997,31.1,21.2,26.9,35.6,2,18.4,9.2,42,82.8,"Rain, Partially cloudy"
4/16/1997,31.1,19,27.1,36.7,0,27.2,8.1,29.5,82.04,Partially cloudy
4/17/1997,31.1,21.5,27.3,36.7,0,27.3,9.8,36.6,80.28,Partially cloudy
4/18/1997,31.1,21.2,27.3,37.9,43,18.2,9.2,48.1,83.15,"Rain, Partially cloudy"
4/19/1997,31.1,21.5,28.3,37.9,0,29.1,8.4,42.8,77.91,Partially cloudy
4/20/1997,31.4,22.2,29,36.7,0,22.3,10.6,47.7,73.5,Partially cloudy
4/21/1997,31.1,22.3,28.4,36.7,0,22.1,9.6,41.9,76.37,Partially cloudy
4/22/1997,32.1,22,28.4,39.3,0,22.3,9.8,48.6,76.25,Partially cloudy
4/23/1997,32.1,22.5,28.5,37.8,6,27.4,8.8,43.3,74.2,"Rain, Partially cloudy"
4/24/1997,32.1,21.5,28.3,38,0,24.1,10.2,38.1,75.87,Partially cloudy
4/25/1997,32.1,20,28.7,36.9,0,22.1,10,28,72.74,Partially cloudy
4/26/1997,32.1,21,28.9,38,0,14.8,10.5,33.6,72.8,Partially cloudy
4/27/1997,32.1,22.2,28.6,39.3,0,18.2,8.9,31.6,76.82,Partially cloudy
4/28/1997,32.1,22.2,28.9,38,0,18.4,10.3,38.3,75.51,Partially cloudy
4/29/1997,32.1,26.1,28.4,39.8,0,18.4,9.8,52.4,81.82,Partially cloudy
4/30/1997,32.1,21.5,27.9,39.3,1,13,9.5,42.7,81.95,"Rain, Partially cloudy"
5/1/1997,30.1,21.9,26.8,36.3,15.3,13,8.1,57.4,86.62,"Rain, Partially cloudy"
5/2/1997,31.1,21.9,27.3,37.9,2,18.1,8.4,38.4,82.7,"Rain, Partially cloudy"
5/3/1997,32.1,21.5,27.9,36.9,0,13,8.5,30.9,75.77,Partially cloudy
5/4/1997,31.4,17,27.1,35.6,0,14.8,9.5,23,77.05,Clear
5/5/1997,31.1,23.4,28.1,36.7,0.4,45.5,8.8,36.9,77.07,"Rain, Partially cloudy"
5/6/1997,31.1,18.6,28.3,36.7,0,27.3,10.9,43.8,75.69,Partially cloudy
5/7/1997,31.1,19.4,27.6,37.9,0,14.8,10.5,46,81,Partially cloudy
5/8/1997,30.4,23.9,27.7,36.3,80,27,9.3,51.6,81.98,"Rain, Partially cloudy"
5/9/1997,31.1,19.9,27.5,37.9,37,36.4,9.8,43.6,80.45,"Rain, Partially cloudy"
5/10/1997,31.1,21.5,28.5,37.9,0,14.8,10.5,42.6,78.58,Partially cloudy
5/11/1997,31.1,20.9,27.7,37.9,76,16.6,8.9,44.3,82.97,"Rain, Partially cloudy"
5/12/1997,31.1,22.2,27.7,37.9,0.2,33,9.9,45.1,79.85,"Rain, Partially cloudy"
5/13/1997,31.1,22.3,28.2,37.9,0,36.5,10.5,38.2,76.09,Partially cloudy
5/14/1997,31.1,20.8,28.4,37.9,0,22,10.6,40.4,77.3,Partially cloudy
5/15/1997,32.1,21,27.5,39.3,0,27.3,8.1,42.5,82.57,Partially cloudy
5/16/1997,32.1,22.1,27.8,39.3,2,14.6,5.7,55.2,81.14,"Rain, Partially cloudy"
5/17/1997,32.1,23.1,27.3,36.9,0,32.9,8,30.6,78.88,Partially cloudy
5/18/1997,32.1,19,27.4,36.7,0,18.1,9,35.2,74.83,Partially cloudy
5/19/1997,32.1,19.3,27.1,36.7,0,11.2,8.4,28.4,77.37,Partially cloudy
5/20/1997,33.1,18.5,27.4,38.2,0,22,7.1,27.9,76.72,Partially cloudy
5/21/1997,32.1,19.8,27.4,39.3,0,11.2,8.2,48.8,79.94,Partially cloudy
5/22/1997,32.1,20.5,28.2,37.9,0,14.8,9.4,43.7,78.27,Partially cloudy
5/23/1997,32.1,24.1,27.7,38,0.5,18.1,8.2,54.9,78.78,"Rain, Partially cloudy"
5/24/1997,32.1,19.2,28.6,36.9,0,14.8,10.4,33.2,72.28,Partially cloudy
5/25/1997,32.1,22.1,28.6,36.2,0,16.6,9.4,32.5,71.22,Partially cloudy
5/26/1997,32.1,21,26.7,35.9,0,14.8,8.8,39.7,80.03,Partially cloudy
5/27/1997,29.2,19.2,25.8,32.4,0,18.1,9,55.8,77.95,Partially cloudy
5/28/1997,32.1,24.7,29.1,37.4,0,13,8.4,39.2,71.48,Partially cloudy
5/29/1997,33.2,22.1,29.1,40.7,0,14.8,9.1,33.3,71.35,Partially cloudy
5/30/1997,31.1,20.3,27.4,35.6,0,18.2,9.3,34.1,75.19,Partially cloudy
5/31/1997,31.1,18.9,27.9,35.6,0,22.1,10.7,33.3,72.29,Partially cloudy
6/1/1997,31.1,21,28,36.7,0.1,33,10,39.9,72.2,"Rain, Partially cloudy"
6/2/1997,31.1,17,27.5,34.7,0,27.3,10.3,31.5,73.54,Partially cloudy
6/3/1997,31.1,18.8,27.4,34.7,0,18.4,8.4,23.1,76,Clear
6/4/1997,32.1,20.3,26.4,36.9,0.3,27.3,8.7,33.2,78.35,"Rain, Partially cloudy"
6/5/1997,32.1,18,27.9,36.9,0,27.5,8.9,31.5,75.81,Partially cloudy
6/6/1997,31.1,18.6,28,36.7,0,27.5,9.7,32.8,76.41,Partially cloudy
6/7/1997,31.2,19.8,27.4,36.7,0,18.4,8.8,40.1,76.81,Partially cloudy
6/8/1997,31.1,20.5,27.7,35.2,0,36.5,10.4,35.9,70.86,Partially cloudy
6/9/1997,31.4,19.5,28.1,35.6,0,18.4,9.9,25.2,72.09,Partially cloudy
6/10/1997,31.1,19.2,27.2,36.7,0,27.3,8.6,35.2,77.25,Partially cloudy
6/11/1997,31.1,21.7,27.7,36.7,1,36.4,9.2,45,79.73,"Rain, Partially cloudy"
6/12/1997,31.1,21.2,28,37.9,7.7,20.5,9.1,50.9,78.46,"Rain, Partially cloudy"
6/13/1997,31.1,22.5,28.7,36.7,0,27.5,10.7,41.1,73.23,Partially cloudy
6/14/1997,31.4,19.6,27.7,36.7,0,23.8,9.9,33.5,74.39,Partially cloudy
6/15/1997,31.1,20.2,28.4,36.7,0,36.6,10.6,35.5,72.91,Partially cloudy
6/16/1997,31.1,21.2,28,35.6,0,33,9.1,32.3,73.52,Partially cloudy
6/17/1997,31.1,19.5,27.2,35.6,2,16.6,8.5,45.7,77.63,"Rain, Partially cloudy"
6/18/1997,32.1,21.4,27.7,36.9,1,14.8,9,35.4,75.58,"Rain, Partially cloudy"
6/19/1997,31.1,21.7,27.9,37.9,0.1,14.8,9.5,48.4,75.71,"Rain, Partially cloudy"
6/20/1997,31.1,20.2,27.5,35.6,0,27.3,9.2,37.3,73.06,Partially cloudy
6/21/1997,31.1,17.8,27.6,34.7,0,16.6,9.2,28.5,73.29,Partially cloudy
6/22/1997,31.1,23.1,27.6,34.7,0,13,9.1,31.5,73.21,Partially cloudy
6/23/1997,31.1,20.2,27.2,36.7,0,14.7,8.5,25.2,73.32,Partially cloudy
6/24/1997,31.1,19.8,26.6,33.8,0,18.4,8.2,11.3,74.09,Clear
6/25/1997,32.1,16.5,27.1,34.3,0,18.4,9.7,8.8,69.59,Clear
6/26/1997,31.1,18.5,26.5,33.8,0,23.9,9.2,14,69.65,Clear
6/27/1997,31.1,18.2,26.3,33.1,0,25.6,9.3,27.7,72.17,Partially cloudy
6/28/1997,32.1,21.1,25.8,33,0,18.2,7.9,18.2,73.4,Clear
6/29/1997,31.1,17.9,25.3,32.5,0,14.8,8.3,17.4,72.02,Clear
6/30/1997,31.1,18.2,26.1,33.8,0,17.9,8.3,22.5,73.86,Clear
7/1/1997,32.1,16.8,27.6,35,0,36.4,9.5,17.8,71.12,Clear
7/2/1997,32.1,20.7,27,35.9,0,18.1,9.1,29.3,76.67,Partially cloudy
7/3/1997,32.1,19.2,27.3,35,0,14.8,9.3,33.4,75.21,Partially cloudy
7/4/1997,32.1,19,28.6,39.3,0,13,10.5,28.9,66.63,Partially cloudy
7/5/1997,31.1,21.2,26.8,36.7,0,13,7.7,36.9,77.26,Partially cloudy
7/6/1997,31.1,20.2,26.8,33.8,0,11.2,8.7,27.7,73.86,Partially cloudy
7/7/1997,31.1,19.2,26.6,31.9,0,17.9,10,25.4,67.37,Partially cloudy
7/8/1997,29.1,16.9,24.4,29.8,0,11.1,8.4,21.2,73.35,Clear
7/9/1997,31.1,18.2,27.5,33.1,0,22.3,9.3,27.1,64.99,Partially cloudy
7/10/1997,31.1,20.1,25.9,33.1,0,16.6,7.2,6.7,72.99,Clear
7/11/1997,30.1,21.1,24.6,32.6,0,14.8,10,38.6,84.29,Partially cloudy
7/12/1997,31.1,22.1,26.7,33.8,0,13,8.9,16.7,71.04,Clear
7/13/1997,30.1,19.1,25,32.6,0,13,7.6,17.6,74.68,Clear
7/14/1997,31.1,20.1,27.5,32.5,0,14.8,10,21.2,66.92,Clear
7/15/1997,31.1,20.1,26.7,33.8,0,18.4,9.4,16.6,72.57,Clear
7/16/1997,31.1,17.5,26.4,35.6,0,33.3,8.7,33.5,76.91,Partially cloudy
7/17/1997,31.1,19.1,27,33.8,0,18.4,9.3,26.3,74.38,Partially cloudy
7/18/1997,32.1,20.1,27.2,35,0,14.8,8.7,27.5,70.2,Partially cloudy
7/19/1997,31.7,19.3,26.6,33.5,0,18.3,8.5,8.1,71.01,Clear
7/20/1997,31.1,16.3,27.1,32,0,18.4,9,7.6,59.69,Clear
7/21/1997,30.1,13.2,24.3,31.4,0,14.8,9.6,11.4,69.73,Clear
7/22/1997,31.1,15.3,26.9,33.1,0,36.5,9.4,22.8,66.48,Clear
7/23/1997,31.1,16.2,26.6,34.7,0,22.3,9,30.5,75.07,Partially cloudy
7/24/1997,31.1,17.8,26.8,33.1,0,27.3,8.6,30.5,71.89,Partially cloudy
7/25/1997,31.1,21.1,26.2,33.1,0,18.2,8.5,29.4,71.08,Partially cloudy
7/26/1997,30.1,18.2,25.7,32.6,0,18.4,8.9,22.6,73.08,Clear
7/27/1997,31.1,16,25.3,31.9,0,33,9.6,19.4,71.34,Clear
7/28/1997,31.1,15.5,26.4,31.9,0,27.3,9.6,18.5,64.37,Clear
7/29/1997,30.1,13.8,25.1,31.4,0,18.4,8.6,20.9,72.18,Clear
7/30/1997,30.1,15.5,25.6,32.6,0,40.2,8.6,19.9,72.82,Clear
7/31/1997,31.1,17.3,26.6,33.8,0,36.7,9.6,28.2,69.72,Partially cloudy
8/1/1997,30.1,18.3,27.4,33.4,0,40,10.1,24.2,68.93,Clear
8/2/1997,30.1,25.1,27.4,33.4,0,33.2,10.4,43.7,71.06,Partially cloudy
8/3/1997,30.1,21.5,27.3,33.4,0,54.5,10.1,35,71.6,Partially cloudy
8/4/1997,30.1,21.5,27.3,34.3,0,36.5,10.4,32.3,72.77,Partially cloudy
8/5/1997,30.1,17.2,26.3,34.3,0,18.2,8.9,25.4,77.08,Partially cloudy
8/6/1997,31.1,20.4,26.5,33.8,0,18.4,8.3,17.8,71.56,Clear
8/7/1997,31.1,18.3,26.5,33.1,0,24,9.1,24.3,67.28,Clear
8/8/1997,30.1,20.1,26.6,32.6,0,36.4,9.5,18.1,70.22,Clear
8/9/1997,32.1,17.8,26.6,34.3,0,14.8,9.2,27.7,73.84,Partially cloudy
8/10/1997,30.1,18.7,25.5,32,0,18.4,8.9,24.2,72.34,Clear
8/11/1997,31.1,18.2,26.2,32.6,0,22.1,9,18.4,67.8,Clear
8/12/1997,31.1,19.9,26.6,33.4,0,14.8,8.7,23,72.02,Clear
8/13/1997,30.2,19.1,26.1,32.6,0,27.3,9,23.1,73.66,Clear
8/14/1997,31.1,17.2,26.2,33.8,0,14.8,9.1,33.5,73.15,Partially cloudy
8/15/1997,31.1,14.7,26.7,31.9,0,18.4,9.6,12.9,67.36,Clear
8/16/1997,31.1,19.1,26.1,32.5,0,18.4,9.1,21.3,69.69,Clear
8/17/1997,29.4,16.3,22.7,31.2,0,27.3,8,24.4,77.03,Clear
8/18/1997,31.1,15.8,25.9,31.4,0,14.8,9.8,14.9,65.83,Clear
8/19/1997,30.1,14.5,24.8,30.9,0,27.3,8.2,8.9,65.56,Clear
8/20/1997,30.1,17.4,26.1,31.4,0,14.8,9.6,12.4,66.23,Clear
8/21/1997,30.1,15.3,25.1,32,0,22,8.7,11.4,70.96,Clear
8/22/1997,31.1,18.2,25.2,31.9,0,14.8,8.4,24.5,72.3,Clear
8/23/1997,31.1,18.2,26.4,33.1,0,27.3,9.4,19,70.73,Clear
8/24/1997,30.1,22.1,26.6,32.6,0,45.6,8.3,34.3,71.22,Partially cloudy
8/25/1997,31.1,16.3,26.8,34.7,0,62,10.5,30,70.04,Partially cloudy
8/26/1997,30.4,18.3,27.4,32.9,0,65.7,10.5,32,68.41,Partially cloudy
8/27/1997,31.1,16.1,26.4,34.7,0,41.9,9.4,20.5,70.76,Clear
8/28/1997,30.6,17.3,26.8,32.6,0,24.1,9.5,7.7,71,Clear
8/29/1997,30.2,17.2,25.8,33.4,0,45.7,9.1,18.2,76.42,Clear
8/30/1997,31.1,19.8,26.9,33.1,0,41.9,9,11.9,69.9,Clear
8/31/1997,31.1,20.1,26.7,32.6,0,29,8.8,19.7,68.08,Clear
9/1/1997,31.7,21.1,27.2,33.2,0,18.4,8.5,23.2,66.66,Clear
9/2/1997,31.1,16,26.7,33.8,0,14.8,9,17.1,68,Clear
9/3/1997,31.1,17.2,26.4,33.8,0,20.5,9.2,25.6,73.08,Partially cloudy
9/4/1997,32.6,18.3,27.2,34.7,0,22.3,10,23.2,74.19,Clear
9/5/1997,31.3,18.5,26.4,34.3,0,33.1,8.8,20.4,77.43,Clear
9/6/1997,32.1,20.4,27.2,34.3,0,18.4,8.8,14.8,68.21,Clear
9/7/1997,33.1,19,26.8,33.1,0,18.2,8.2,6.3,68.6,Clear
9/8/1997,32.1,18,26.5,33,0,22.3,7.5,4.6,68.55,Clear
9/9/1997,33.1,20.1,26.3,34.1,0,27.4,9.1,12.8,66.73,Clear
9/10/1997,32.1,19.3,26.5,33.4,0,27.3,8.5,7.4,69.75,Clear
9/11/1997,32.1,19.1,26.1,32.5,0,36.5,6.9,3.6,69.84,Clear
9/12/1997,32.1,19.1,27,33,0,45.7,8.6,5.7,65.52,Clear
9/13/1997,33.1,19.1,27.9,35.4,0,45.7,8.7,17.3,58.84,Clear
9/14/1997,32.1,19.2,26.1,33.6,0,22.1,7.7,14.5,68.04,Clear
9/15/1997,31.1,18.5,26.5,33.8,0,16.6,7.8,26.2,69.59,Partially cloudy
9/16/1997,31.1,16.8,25.9,33.1,0,27.7,8.8,22.7,68,Clear
9/17/1997,29.7,18.3,25.2,32.6,0,40,8,37,73.13,Partially cloudy
9/18/1997,31.1,18.3,26.5,33.8,0,18.4,7.8,19.7,65.86,Clear
9/19/1997,30.2,18.5,24.5,29,0,36.5,8.3,18.4,70.43,Clear
9/20/1997,31.1,18.2,26,32.5,0,22.1,8.1,25.9,65.69,Partially cloudy
9/21/1997,30.6,20.2,25.6,32,0,40.1,8.2,41.5,68.79,Partially cloudy
9/22/1997,30.7,19.2,24.4,31.5,0,36.6,7.8,49.6,69.83,Partially cloudy
9/23/1997,32.1,18.5,26.8,33,0,14.8,8.1,12.8,64.62,Clear
9/24/1997,34.1,19.5,27.4,35.2,0,27.3,7.7,10.8,66.21,Clear
9/25/1997,34.1,20.1,27.5,34.7,0,13,8.4,6.9,66.51,Clear
9/26/1997,33.1,20.5,28.5,34.7,0,36.4,9.2,12.2,64.21,Clear
9/27/1997,32.1,19.8,26.6,34.3,0,18.4,8.9,7,71.03,Clear
9/28/1997,33.1,19.8,28.6,34.8,0,41.9,8.5,11.2,66.3,Clear
9/29/1997,33.1,21.1,26.6,36.2,0,18.4,8.9,8,73.58,Clear
9/30/1997,33.1,21.1,28.2,35.9,0,29.5,8.2,14.4,65.13,Clear
10/1/1997,33.1,21.2,27.4,35.2,0,20.2,8.2,25.7,66.88,Partially cloudy
10/2/1997,33.1,21.1,27.7,35.4,0,18.2,8.2,29.6,66.42,Partially cloudy
10/3/1997,33.1,21.9,28,36.2,0.7,27.3,7.9,53.2,70.21,"Rain, Partially cloudy"
10/4/1997,33.1,21.2,28.7,36.2,0,27.3,9.1,47,62.75,Partially cloudy
10/5/1997,34.1,22.4,28.6,35.9,0,22.1,9,23.4,64.29,Clear
10/6/1997,33.1,21.2,28.1,38,0,33,9,26.7,64.73,Partially cloudy
10/7/1997,34.1,20.3,29,34.6,0,18.4,8.5,21.6,53.28,Clear
10/8/1997,34.1,18.5,27,33.7,0,54.4,7.3,3.6,45.8,Clear
10/9/1997,33.1,18.9,27,31.8,0,27.3,9.4,3.3,50.62,Clear
10/10/1997,33.1,19.2,26.4,31.8,0,36.6,9.5,18,55.94,Clear
10/11/1997,32.1,15.2,25.5,33.2,0,45.7,8.9,6.6,67.58,Clear
10/12/1997,32.1,21.1,27,35.9,0,40.1,8.4,22.5,71.39,Clear
10/13/1997,35.1,21.8,29.8,37.2,0,16.6,9.5,12.1,61.6,Clear
10/14/1997,34.1,22.1,28.2,34.2,0,36.5,8,6.6,62.93,Clear
10/15/1997,33.1,27.9,30.6,34.7,0,18.4,10,10.9,51.46,Clear
10/16/1997,34.1,20.2,27.4,35.9,0,49.2,7,19,60.2,Clear
10/17/1997,34.1,22.1,27.6,36.2,0,36.5,7.1,5.9,69.33,Clear
10/18/1997,34.1,22.2,29.4,36.9,0,14.8,9.4,24,63.07,Clear
10/19/1997,34.1,22.2,28.1,35.9,0,40.2,8.8,17.2,67.01,Clear
10/20/1997,35.1,21.4,29.7,37,0,27.5,9.2,20.4,62.6,Clear
10/21/1997,34.1,22.2,28.3,37.4,0,36.5,7.9,28.5,74.34,Partially cloudy
10/22/1997,34.1,23.9,29,35.9,0,36.7,8.5,28,66.23,Partially cloudy
10/23/1997,33.1,21.3,27.9,38.2,0,36.6,7.8,25.3,70.33,Partially cloudy
10/24/1997,33.1,22,28.5,37.1,0,18.4,7.3,18.6,70.28,Clear
10/25/1997,34.1,22,29.1,38.4,0,14.8,7.7,25.6,69.79,Partially cloudy
10/26/1997,33.1,22,28.9,36.2,0.1,61.2,8.1,35,66.07,"Rain, Partially cloudy"
10/27/1997,33.1,21,27.7,36.9,0,18.4,7.5,19.2,72.48,Clear
10/28/1997,33.1,22.1,27.7,34.7,0,14.8,7.4,30.9,71.38,Partially cloudy
10/29/1997,35.1,23,28.5,37.8,0,25.7,9.2,24.2,67.22,Clear
10/30/1997,35.1,21.2,28.6,35.8,0,57.8,8.6,15.6,60.61,Clear
10/31/1997,34.1,18.9,27.9,35.4,0,13,9,22.2,63.28,Clear
11/1/1997,34.1,22.8,28.2,35.4,0,36.5,8.8,32.2,65.65,Partially cloudy
11/2/1997,34.1,21.8,28.4,36.6,0,20.5,8.5,19.9,64.71,Clear
11/3/1997,32.1,22,27.4,35.6,0,36.7,7.9,45.8,75.51,Partially cloudy
11/4/1997,33.1,21.3,28.5,36.2,0,36.5,8,32.3,68.47,Partially cloudy
11/5/1997,34.1,22.4,29.4,37.4,0,126.7,8.7,27.1,66.85,Partially cloudy
11/6/1997,34.1,21.1,28.8,38.2,0,36.6,8.3,30.8,67.19,Partially cloudy
11/7/1997,34.1,22.8,30.1,38.2,0,27.3,8,15.7,63.93,Clear
11/8/1997,35.1,25.1,29.3,38.2,0,14.8,9.1,21.7,67.6,Clear
11/9/1997,34.1,22.2,28.7,36.6,0,18.3,9.1,36.9,68.46,Partially cloudy
11/10/1997,34.1,23,28.3,38.4,0,14.8,7.5,30.6,72.7,Partially cloudy
11/11/1997,34.1,22.3,30.1,37.4,0,18.4,9.7,41.7,63.83,Partially cloudy
11/12/1997,34.1,22.3,28.9,38.4,2,24.1,8.3,27.9,68.32,"Rain, Partially cloudy"
11/13/1997,35.1,24.1,28.6,38.6,0,18.4,7.6,35.6,73.84,Partially cloudy
11/14/1997,35.1,23,28.3,39.6,0,22.1,7.6,28.9,74.58,Partially cloudy
11/15/1997,32.9,22.4,27.1,38.6,1,29.2,8.5,31,80.24,"Rain, Partially cloudy"
11/16/1997,34.1,22.2,27.6,39.5,12,14.8,7.3,43,75.56,"Rain, Partially cloudy"
11/17/1997,34.4,21.7,30.2,38.9,0,14.8,8.4,12.9,65.94,Clear
11/18/1997,34.1,21.7,29.1,40.7,0,14.8,8.4,34.3,69.7,Partially cloudy
11/19/1997,34.1,22.8,30,39.5,0,27.3,9.5,37.1,66.64,Partially cloudy
11/20/1997,32.1,23.8,27.2,37.2,3,18.1,8.1,35.1,79.56,"Rain, Partially cloudy"
11/21/1997,35.1,22.5,29.1,38.7,0,30.8,8.5,41.2,69.2,Partially cloudy
11/22/1997,34.7,23.8,29.5,39.5,7,18.4,8.6,38.3,67.96,"Rain, Partially cloudy"
11/23/1997,35.1,23,29,40.8,0,54.5,8.6,48.7,72.85,Partially cloudy
11/24/1997,35.1,22.5,29.2,39.6,0,22.3,8.6,45.7,70.56,Partially cloudy
11/25/1997,35.1,23.2,30.6,39.5,0,14.8,10,35.2,65.06,Partially cloudy
11/26/1997,35.1,20.5,28.6,38.4,0,27.3,8.5,44.5,70.15,Partially cloudy
11/27/1997,33.1,21.1,27.1,38.3,7,14.8,8.3,49.9,77.44,"Rain, Partially cloudy"
11/28/1997,33.1,21.5,28,38.2,0,14.8,8.6,32.5,75.17,Partially cloudy
11/29/1997,35.1,21.5,28.3,38.7,0,22.1,7.6,40.4,74.23,Partially cloudy
11/30/1997,33.1,22.3,27.4,38.2,19.9,14.8,7.1,55.9,79.39,"Rain, Partially cloudy"
12/1/1997,34.1,22,29.2,38.4,0,23.8,9.2,42.8,71.3,Partially cloudy
12/2/1997,34.1,22.5,28.7,39.4,21,18.4,8.4,46.9,76.44,"Rain, Partially cloudy"
12/3/1997,30.7,24.4,28.4,35.9,12,14.8,7.8,50.8,75.9,"Rain, Partially cloudy"
12/4/1997,32.1,23.5,29.1,39.3,2,27.3,9.8,47.1,74.21,"Rain, Partially cloudy"
12/5/1997,34.1,22.8,29.2,39.4,1,25.5,9.2,44.5,72.56,"Rain, Partially cloudy"
12/6/1997,34.1,22.8,29.2,39.5,34,13,8.4,58.8,75.37,"Rain, Partially cloudy"
